loss_func_list,grad_norm_list
3709.137616854174,13531.908523004546
989.5101482334368,0.7832325359150631
882.2914614153336,0.05538080016027286
809.4773250832843,0.12278536164579164
606.095419208232,0.03811238157834565
576.1076986037983,0.07985088500880885
532.5367080415034,0.020693984139320755
528.269213510324,0.028131669843178025
466.3933915349214,0.01348162455467216
460.93660905609994,0.03418031747109435
449.8784722962838,0.008380803698074504
447.4193033233991,0.022790104781756745
440.16601704683274,0.00625491427266985
439.0268630086997,0.01531477922724953
431.9132341591084,0.004944364173895168
430.00101563569854,0.020178991823156158
427.45338917614765,0.005153026478209685
427.19383363754,0.007002009872342034
420.8068856893338,0.0031914037023673954
419.4075661363574,0.017367318647575576
418.04188759653914,0.0039557166259908344
417.8751906750906,0.005792603045680413
416.0730980331832,0.0020964519012364475
415.8000198787308,0.007576848887263257
414.9729501601139,0.0021471122459602067
414.8413237326352,0.0051498508576173045
413.7215764349735,0.0018512141514321562
413.49299932153053,0.006848820707484693
412.9837358976929,0.0022305922172605607
412.9454637971452,0.002552788143209184
411.0860577752701,0.0014987139690946058
410.9176379655802,0.005904226825026601
410.5825842680374,0.0018322666258457053
410.55628400513103,0.0021475743991934693
409.4152299296943,0.0011849942730106258
409.29024282399774,0.005100306380304637
409.0596324212487,0.0015311486879043279
409.0408581415452,0.001830623604262277
408.2807977169872,0.0009701407872693078
408.187563344703,0.004412235945263651
408.0225000991871,0.0012979261751566405
408.0086825400254,0.0015762699079519037
407.4592909171536,0.0008208832719105207
407.3894523174837,0.0038214224659964525
407.26702946116114,0.0011143797609882316
407.2565934550901,0.0013686500597738119
406.6780942150616,0.0007159432193514863
406.4741241717802,0.006585888080429543
406.24452047496624,0.0016890008461574592
406.22290957908035,0.0021253250674312164
406.0990863261562,0.000628402573898017
406.06068683805455,0.002845026204118624
405.9965727074117,0.00078757857751346
405.99049866533744,0.0010371349413088615
405.5478618567448,0.0005601957954226055
405.436360936778,0.004895795095518569
405.32789094027765,0.0011431506862839913
405.3153628851395,0.001605941945556646
405.2103828210482,0.000520288686915754
405.18875804042466,0.002132222242275823
405.12668032880373,0.000603380344802822
405.11617482182504,0.0014524751866804464
405.02444850279625,0.0005298518142050139
405.00565091884897,0.0019483417662358605
404.9399747693569,0.0006868730039283082
404.9308122228727,0.001330047657384901
404.86967662921404,0.0005621103520053355
404.86469255721147,0.0009416568684049142
404.76848766405135,0.0005014896858758773
404.7598763002216,0.0012491533686240762
404.6970332962623,0.000631089221719003
404.6923790049308,0.0008860464599967939
404.6151383415081,0.0005268233280563746
404.6059572375048,0.0012308314468057733
404.54931447865465,0.0007554180073926341
404.5458013197261,0.0005423755070246458
404.54232873852817,0.0005329245780868314
404.5388897510736,0.000524337382622988
404.5354787222994,0.0005165229441547138
404.53089465257,0.0005094014103823606
404.5268123391363,0.0008605102441903452
404.2233521149805,0.0004390779318312484
404.14715353842604,0.004094771610170385
404.1045022236057,0.0007137905930241931
404.0956826348374,0.0013538090961414265
403.99291181838356,0.0004161663634648356
403.9354801827926,0.0035524713807224897
403.9001371883146,0.0006346936863016535
403.89325953478203,0.0011858692785883752
403.78368503870814,0.0003988003026422614
403.74034953013785,0.0030829110933544854
403.71055099896904,0.0005686654620987691
403.70514845596034,0.001041120718936824
403.59268528507687,0.0003828660692785643
403.5599413620889,0.002676391396101731
403.5344040818115,0.0005135799282393899
403.5301250051734,0.0009164887485144267
403.3794568586454,0.0003681057789537378
403.28223397551034,0.004634264832007671
403.2403309592693,0.000750411868740797
403.2298103481396,0.001504048687050238
403.18756262604194,0.00035691115250155274
403.16906222194683,0.0020076273149293583
403.1432140790927,0.00040904625553319686
403.13461212508173,0.0013498087722518906
403.09547619893846,0.0003637561403845726
403.08010815413934,0.00180959374490248
403.0583336305125,0.0004609813934248802
403.05601572335144,0.0006488743833735386
402.90217540816224,0.0003298131767322557
402.8572046375438,0.0031207916923132384
402.8196230165639,0.000674747830844258
402.8145617525536,0.0010240549739118606
402.77438467702905,0.0003199987809066559
402.76564911966017,0.0013596738617370073
402.7420785197671,0.00036719076439388997
402.7378467325885,0.0009252908088112323
402.70147808415567,0.00032656091264533375
402.69396810149954,0.0012381934806936716
402.66889823949504,0.0004147722671541684
402.6652366736096,0.0008450555959302641
402.6414270617856,0.00034511399513092154
402.6394362020785,0.0005978241562001579
402.6005811210012,0.00031184803213491825
402.59719800148963,0.0007888640002484873
402.5727037255787,0.0003838390687433474
402.5708641942797,0.0005601586994771083
402.5383023450996,0.00032601371829801514
402.53479848388525,0.000768269375641595
402.5139166512956,0.0004538975001398756
402.51251377325747,0.0003440940057715
402.5111249177775,0.0003382197628376044
402.5097476925019,0.0003328664941420203
402.50838016538177,0.00032798178060392566
402.5065591897679,0.0003235193583307901
402.5048990035137,0.0005495729200277181
402.3804724591537,0.00027835499438069055
402.3494480172612,0.002617071399924513
402.33385267427707,0.0004305905121209557
402.3302412456315,0.0008665624701118703
402.28639882990586,0.0002655063495096744
402.2630052162983,0.002270731683865187
402.24982652990354,0.0003854620080809172
402.24700647019256,0.0007593518534366154
402.2003954583648,0.00025542870097925433
402.1827353346374,0.0019708301516932567
402.1714117875855,0.0003478350297144148
402.16919311955564,0.000666964453397816
402.1214229773115,0.00024602304822241716
402.10807225776745,0.00171118100470852
402.0981943638259,0.0003164584802424298
402.09643392142016,0.0005874390845716139
402.02967661785794,0.00023718641706771211
401.99008740913894,0.0029619856751653423
401.9752121038996,0.0004488781088608151
401.9708955340409,0.0009632593386756308
401.9526546299619,0.00022936594808087063
401.9450936852844,0.001284405823978396
401.9343443179347,0.0002569624593433402
401.93082094573737,0.0008640643907458011
401.91357026702207,0.00023225695137689948
401.90732660888136,0.0011557779651961608
401.8957051256924,0.000284687267843987
401.89277394399807,0.0007793852800408476
401.8809628740214,0.00024232090719362705
401.87947595635353,0.0005379569942254434
401.85947203865794,0.00022231885545927955
401.85693797645,0.0007112362327459311
401.8448190093495,0.0002647169618443572
401.8435197868603,0.0004932829406238354
401.8261080146046,0.00022982188932391787
401.8237467104046,0.0006650740207942819
401.81399566482696,0.00030679214551900105
401.8132619294994,0.000277122133911701
401.812534766375,0.00027106591214497866
401.8118131271483,0.0002654622592637623
401.8110961595266,0.0002602764969703301
401.8103831694636,0.0002554770358423754
401.80967359076874,0.00025103499592632147
401.80896696064167,0.0002469238861179254
401.8082628999713,0.00024311933337334559
401.8075610974612,0.00023959885389714577
401.80686129683517,0.00023634165947950932
401.80616328651655,0.00023332849309529201
401.80521422925193,0.0002305414887310806
401.8043785100756,0.00038878805045444443
401.7343490555073,0.00019985726530102684
401.71939813033606,0.0018284866852192265
401.71517686149423,0.00021713474073787442
401.71338338358754,0.0006103262528078126
401.68673399945334,0.00018844559381984367
401.6754441005375,0.0015870969025449078
401.6713946965966,0.00020413384410784664
401.66999095109065,0.0005351782551885555
401.6428878516526,0.00018208580328232994
401.634352205365,0.0013780112102627644
401.62916322671157,0.00019292057700197863
401.6252848053862,0.0009205320810234104
401.6158106558326,0.00018178705876400753
401.60895822168067,0.0012303333785321372
401.6031515943905,0.00020186964418347455
401.60001761574455,0.0008233681215369652
401.59064505787273,0.0001834759091677646
401.5850710690195,0.0011024365965129489
401.58004819950173,0.0002217075437166969
401.57927455527346,0.0003844655739821078
401.5407165916379,0.00016948505238339085
401.52427662669953,0.0019055227181788295
401.5168172936913,0.0003098998468162255
401.5149937311896,0.0006226041264614709
401.504878795284,0.00016356365801183808
401.50171139790825,0.0008282389515004341
401.4959313486362,0.00018149575893503469
401.4944347340619,0.0005593913825129576
401.4849075635664,0.00016521558226140998
401.48227618128976,0.0007466057967585627
401.47614661954066,0.0001996842950494583
401.474892318873,0.0005057331975540704
401.46662534899383,0.00017160116319597628
401.46433255347654,0.000682565760618723
401.4588725567336,0.00023335456774679713
401.45849129962266,0.0002540973708591766
401.42693016782357,0.00015087695442520918
401.4202726282879,0.0011741310814865262
401.4092457549448,0.00036100740830016407
401.40849454755113,0.0003858473963013476
401.39989548936006,0.00014895293936861045
401.3985975856783,0.000512282281885072
401.3932340132516,0.00018009181765827172
401.39258219563,0.0003528651049067865
401.38518881250326,0.00015479583642445172
401.3839892913829,0.00047752428901360786
401.3794662053296,0.00021066259282649338
401.3791384639946,0.00019259482796111236
401.37881396627927,0.0001880249003416965
401.37849219236506,0.00018378629953796547
401.3781727192896,0.00017985474199120496
401.37785520231716,0.0001762080374029275
401.3775393599428,0.00017282582860849506
401.37722496181993,0.00016968937246450905
401.3769118190343,0.0001667813555670255
401.3765997762671,0.00016408573936089514
401.3762887054754,0.00016158762988238213
401.3759785007934,0.00015927316801311604
401.37566907441465,0.00015712943669275286
