loss_func_list,grad_norm_list
1.5990800393764327e-25,2.1723558681994023e-12
1.2118748082858278e-25,9.53674316418504e-07
6.68074280902892e-26,3.832612453842915e-12
1.037346326057307e-25,1.9073486328156624e-06
4.686250846771917e-26,9.536743164137047e-07
8.401799018538798e-26,9.53674316411109e-07
1.2268642218576015e-25,2.3657125311829023e-12
5.0294628777001456e-26,9.536743164073139e-07
3.6892669895236714e-26,9.536743164144285e-07
9.297314139627634e-26,9.536743164069962e-07
3.792023953259862e-25,1.8908448712954733e-12
5.135207012706119e-25,6.675720214853253e-06
1.0738732023448693e-25,4.768371582035861e-06
1.0219873583070494e-25,9.536743164263717e-07
6.920473564783753e-26,9.536743164089948e-07
6.63880316152166e-26,2.3740210017151168e-12
1.9961214732866144e-25,9.536743164091303e-07
1.7562896533949846e-25,9.536743164084874e-07
2.550713910594325e-25,9.536743164090782e-07
1.5199562351731557e-25,9.53674316414058e-07
5.521556968160336e-26,5.722045898447509e-06
5.410607620367737e-26,1.907348632817759e-06
1.4054819579517018e-25,9.536743164100591e-07
1.0291121705063348e-25,1.9073486328164484e-06
5.645242866231507e-26,3.814697265625329e-06
5.924220309059911e-26,9.536743164078026e-07
6.062873359841593e-26,9.5367431640718e-07
6.342157266272398e-26,9.536743164074439e-07
4.8113039239920095e-26,9.536743164078496e-07
1.2400245113906776e-25,1.3170173638283883e-12
1.0605476323928607e-25,1.922828946087844e-12
1.2768780658413368e-25,2.0404332981112893e-12
2.4242146179122532e-25,9.536743164109671e-07
8.754961963562986e-26,1.9073486328147535e-06
9.053583034785315e-26,3.814697265626347e-06
6.028753315316637e-26,1.907348632813059e-06
1.6273752233774217e-25,9.536743164141266e-07
1.04682561361366e-25,9.536743164107372e-07
1.2318505700394167e-25,9.536743164092404e-07
4.2818841941702267e-26,1.9073486328140395e-06
8.318594810118036e-26,1.907348632814118e-06
6.779389913375056e-26,9.53674316408988e-07
3.596536053077201e-26,3.81469726562594e-06
7.048132598552296e-26,1.907348632826167e-06
3.694055380996153e-26,1.8376014416154927e-12
1.045152621826659e-25,2.1490364749402987e-12
1.037394950973578e-25,3.814697265635409e-06
4.359407438885781e-26,9.536743164145048e-07
6.388698788566674e-26,9.536743164091037e-07
3.6472110062181215e-26,9.536743164087852e-07
8.097871018465762e-26,3.9465516229594235e-12
1.253425409277636e-25,7.036884655428791e-13
8.350090842501313e-26,3.780007216995514e-12
1.028019654967537e-25,9.536743164238696e-07
1.382412806040037e-25,4.3278760824653895e-12
2.826403330710403e-25,4.536268656549175e-12
7.277632910739042e-26,9.536743164207355e-07
5.363383384797124e-26,9.536743164141829e-07
9.867537516808629e-26,9.536743164159447e-07
1.65900799871268e-25,9.536743164105758e-07
1.2306994532672361e-25,9.53674316411538e-07
9.464515615901658e-26,9.536743164153052e-07
1.0278343988032215e-25,9.53674316411029e-07
6.269161353225363e-26,1.9073486328147163e-06
1.1673813699685913e-25,4.2544365613517035e-12
1.8182842800063053e-25,9.53674316413232e-07
4.8334889228737e-26,1.907348632825474e-06
2.100699409563013e-25,4.689861958438226e-12
8.467935472088355e-26,1.907348632815997e-06
8.49318449069647e-26,3.814697265630661e-06
7.748518159909854e-26,9.536743164163136e-07
9.742591877590484e-26,1.907348632813557e-06
1.22052973330733e-25,1.907348632812938e-06
4.3834934461783785e-26,9.536743164080754e-07
7.18370344882888e-26,9.53674316409514e-07
1.219169036838601e-25,2.861022949223687e-06
1.2340245645754659e-25,9.536743164091308e-07
4.8914370156345025e-26,2.8977950370581236e-12
1.541121318371232e-25,9.536743164141994e-07
7.703709936046928e-26,2.861022949221916e-06
5.599582639850132e-26,1.90734863281656e-06
4.6569219092806634e-26,9.536743164070636e-07
4.256105467790208e-26,6.834519954515513e-13
